price,Address,area,latitude,longitude,Bedrooms,Bathrooms,Balcony,Status,neworold,parking,Furnished_status,Lift,Landmarks,type_of_building,desc,Price_sqft
2400000.0,"Joka, Kolkata - South, West Bengal",908.0,22.440485,88.253242,3.0,2.0,,Under Construction,New Property,,,,,Individual House,"


                                Raspunja City of Kolkata consists of Residential Land, Plot & Bungalaw. Raspunja City of Kolkata is going to fulfill the dreams of the common man at an affordable price. The amenities are as follows  Metal Road, Water Supply, Electricity Supply, Drainage, Lake, Children Park and Community Hall etc. Hand over will make after all developments. RASPUNJA CITY is a housing project on a 300 bigha land area, located on the sanctioned 42 ft. wide Raspunja - Budge Budge Road. Which is just 2km from Bakrahat road. We are providing extra amenities such as Water supply, Electricity, Drainage, Drinking Water.
                            
more

",2643.171806167401
8730000.0,"Dum Dum, Kolkata - North, West Bengal",1509.0,22.61972,88.39007,3.0,3.0,,Ready to Move,New Property,,,2.0,,Flat,"


                                Amaya Realty Bridges the distance between wishes and wants, and brings you closer to everything and everywhere with Kshitij. A well-thought offering that brings luxury homes and a host of higher order recreation and lifestyle offerings all at one place, right in the heart of Dumdum. Kshitij, your centre of joy is now also a IGBC Gold Certified Green Building. 
                            
more

",5785.288270377733
2390000.0,"Maheshtala, Kolkata - South, West Bengal",771.0,22.509201,88.254535,2.0,2.0,,Under Construction,New Property,,,,,Flat,"


                                Eden City, Maheshtala is one of the largest housing projects in Kolkata (Maheshtala), funded through Foreign Direct Investment by UK based F and C REIT Asset Management. The Project is spread over 22 acres. There are G+7 and G+15 Towers with more than 2000 Flats of 2-3 bedrooms. The sprawling complex also offers plush facilities for relaxation and entertainment.
                            
more

",3099.8702983138783
4910000.0,"Rajarhat Main Road Near 6 Lane xpress way, Rajarhat, Kolkata - East, West Bengal",1156.0,22.6334696200479,88.4638345891479,3.0,2.0,2.0,,New Property,,Unfurnished,,,Flat,"


                                A beautiful 2 bhk apartment in rajarhat, kolkata east. The property is a part of the banyan tree sunland residency. It is a property in a promising locality.The apartment is in underconstruction. The apartment has vitrified flooring. With 2 balcony(s) and 2 bathroom(s), the apartment has quality features such as club house/community center, fitness centre/gym, intercom facility, lift(s), water softening plant, swimming pool, park, visitor parking, water storage and security/fire alarm. It is a feng shui/vaastu compliant property. The apartment is unfurnished. It is a south-west facing property
                            
more

",4247.404844290658
3140000.0,"New Town, Kolkata - East, West Bengal",848.0,22.60802,88.49045,2.0,2.0,,Under Construction,New Property,,,1.0,,Flat,"
                    
                    
                    
                       Residential Apartments with well equiped modern amenities.
                    
                ",3702.830188679245
2690000.0,"Rajpur, Kolkata - South, West Bengal",975.0,22.47109,88.356071,2.0,2.0,,Ready to Move,New Property,1.0,Unfurnished,,,Flat,"
                    
                    
                    
                       Ananya the other name for a easy comfortable life for You and your family. A home that compliments the versatile life of a woman, A Home made with Love, Made with care, For every woman out there.
                    
                ",2758.974358974359
2610000.0,"EM Bypass Extension, Kolkata, West Bengal",983.0,22.432099,88.38154,3.0,2.0,,Under Construction,New Property,1.0,,,,Flat,"
                    
                    
                    
                       Now everyone can stay at their own flat within pocket friendly budget in a peaceful environment. An elevated lifestyle that is surprisingly affordable. We wish to make luxury a common.This unit is in Block B & E.
                    
                ",2655.1373346897253
7040000.000000001,"Rajarhat, Kolkata - East, West Bengal",1354.0,22.63262,88.45768,3.0,2.0,,Under Construction,New Property,,,2.0,,Flat,"


                                In Orchard Avaasa, we offer the best living experience to its patrons. Be it the beautifully designed spacious 2 & 3 BHK apartments, the best-in-class amenities, or the location of the project itself. We know what works best in the Real Estate Vertical. A firm believer in maintaining long-term relationships, we ensure that we deliver nothing less than superior quality residential accommodation to our customers. By offering outstanding yet affordable housing options, our residential flats are one of the most sought by the city-dwellers
                            
more

",5199.409158050223
3990000.0,"Madhyam Gram, Kolkata - North, West Bengal",1141.0,22.698472,88.436915,3.0,3.0,,Under Construction,New Property,,,1.0,,Flat,"
                    
                    
                    
                       Residential Apartment with well equiped modern amenities.NO PLC, NO FRC
                    
                ",3496.9325153374234
3130000.0,"Joka, Kolkata, Joka, Kolkata - South, West Bengal",915.0,22.426263,88.272299,3.0,2.0,,Under Construction,New Property,1.0,,,,Flat,"
                    
                    
                    
                       Gems City is a 50-acre residential project near Thakurpukur with 2500+ Apartments in 25+ towers and with 300+ luxurious bungalows. Enjoy grand open spaces throughout the project, 65% of which is lush greenery marked with freshness and beauty.
                    
                ",3420.7650273224044
2480000.0,"Thakur Pukur, Kolkata - South, West Bengal",799.0,22.447344,88.28778,2.0,2.0,,Ready to Move,New Property,1.0,Unfurnished,2.0,,Flat,"


                                It has shops, markets at short distances and a convenient store within the society. The clear air and the straight roads make commuting a pleasure and life, heaven. This is where the future is. Welcome to a new age lifestyle, near to nature, near to future.
                            
more

",3103.8798498122655
10800000.0,"Topsia, Kolkata - Central, West Bengal",1133.0,22.5481585,88.3781969,3.0,2.0,,Ready to Move,New Property,1.0,Unfurnished,,,Flat,"


                                The Project in Central Kolkata redefines the standard of living with architectural excellence. The contemporary flats for sale at Topsia Kolkata come equipped with well-planned layouts and measures matching the new age urban lifestyle. An embodiment of refreshing waterbodies and sprawling landscaped greens, Flora Fountain at Topsia is further adorned with ornate fountains and lightings.The simple joys of living flow all around these south facing and waterbody facing residential flats in Central Kolkata. Convenience complements Fine Living amidst Nature at this property at Topsia with progressive infrastructure and facilities with vital civic amenities within a few minutes' reach.
                            
more

",9532.215357458075
8350000.0,"Salt Lake City, Kolkata - East, West Bengal",1105.0,22.580704,88.419937,2.0,2.0,,Under Construction,New Property,1.0,,,,Flat,"


                                Ideal Aquaview offers serenity in the midst of a bustling city life. Choose from 980 well appointed air-conditioned apartment of 2, 3 & 4 BHK, spread across 7 towers that promise you a whole new world of luxury. Where rejuvenation is how you begin and end your day.
                            
more

",7556.56108597285
2720000.0,"Madhyam Gram, Kolkata - North, West Bengal",825.0,22.634427,88.451894,2.0,2.0,,Under Construction,New Property,,,2.0,,Flat,"


                                The project is located in a calm, quite and pollution free residential area of Udarajpur, Madhyamgram Chowmatha Jessore Road which is easily accessible from Rail station, Bus & Car Services, and is next to STAR MALL. This location is very close on Jessore Road, Alipore, Kolkata & has close proximity to public utilities like Healthcare Center, Market, Post Office, School, College, Commercial Plaza, Bank etc.
                            
more

",3296.969696969697
9880000.0,"Mahamaya Tala, Kolkata - South, West Bengal",1536.0,22.461121,88.388451,3.0,3.0,,Under Construction,New Property,,,,,Flat,"


                                Grand Castle is a voguish project designed for comfort and serenity. The project has reached excellence through its forethought and proficiency in its field, because home is not just a place, but it is a place where you feel safe and protected and explore your dreams. Located in the contours of Kolkata, Grand Castle is the dominant player in the realty market. Life at Grand Castle is like a Dream Come True where an individual can avail outstanding facilities like Swimming Pool, Sauna Bath, AC community hall, Jogging Track etc. Designed as a lifestyle space, the project is the crack of the dawn of a novel trend, a mesmeric acquaintance and an ultimate standard of living. So, if you have been waiting long for intercontinental quality apartments in the lap of soothing Kolkata, Grand castle is certainly the end of your search with an assured future growth.
                            
more

",6432.291666666667
4950000.0,"1600 nayabd, Nayabad, Kolkata - South, West Bengal",1600.0,22.483427,88.4187745,3.0,2.0,1.0,Ready to Move,New Property,1.0,Unfurnished,1.0,,Flat,"
                    
                    
                    
                       it is a 1600 sqft flat in nayabad. its have 2 bathrooms 1 balcony with parking extra 3 lakhs. its has lift security facilitys. flat situated in a prominent location with reach easily  hospital, local market, E M bypass, schools.
                    
                ",3093.75
5930000.0,"Thakdari, New Town, Action Area 1, North 24 Paraganas, Pincode 700102, Action Area 1, Kolkata - East, West Bengal",1128.0,22.5776365,88.4646515,3.0,2.0,1.0,,New Property,1.0,Unfurnished,2.0,Chittaranjan Hospital - 0.8 km,Flat,"


                                Veda is a residential development in Newtown that offers its residents a spectacular view, natural beauty,location convenience and a plethora of amenities.Project Advantage,Overlooking 1000 acres of Natural Lake 25,000 sqft of Podium level Amenities.Upcoming Metro connectivity
                            
more

",5257.09219858156
6400000.0,"Diamond Harbour Rd, adjacent to Bharat Sevashram sangha Multi-Speciality hospital, Hanspukuria, Kolkata, Joka, Kolkata - South, West Bengal",1215.0,22.440525,88.290156,3.0,3.0,2.0,Ready to Move,New Property,1.0,,,"Diamond Harbour Rd, adjacent to Bharat Sevashram sangha Multi-Speciali",Individual House,"
                    
                    
                    
                       Premium and furnished property with all modern amenities in a convenient location and adjacent to a reputed hospital.
                    
                ",5267.489711934157
19100000.0,"Salt Lake City Sector 5, Kolkata, Mahish Bathan, Kolkata - East, West Bengal",2483.0,22.572652,88.448009,4.0,3.0,1.0,,New Property,1.0,Unfurnished,,"Mahishbathan, J.L.No 18 Bidhannagar Corporation. Kolkata 700102",Flat,"


                                FlooringToiletsAnti Skid TilesMaster Bedroom Wooden flooring in master bedroomLivingDiningItalian marbleKitchenCeramic tile flooringOther BedroomBedroom Italian MarbleWallsKitchenCeramic Tiles DadoToiletsCeramic Tiles Dado up to 7 Feet Height Above PlatformInteriorPutty on WallsOthersWindowsAluminium Powder Coated WindowsWiringConcealed copper wiringSwitchesModular switchesDoorsInternalLaminated DoorsMainBoth Side Laminated Flush DoorFittingsToiletsCP fittings
                            
more

",7692.307692307692
5400000.0,"Jessore Road, Kolkata, International Airport, Kolkata - East, West Bengal",1176.0,22.608169,88.3922,3.0,3.0,1.0,Ready to Move,Resale,,,,,Flat,"
",4591.836734693878
9300000.0,"E M Bypass, Kolkata., E M Bypass, Kolkata - South, West Bengal",1524.0,22.518036,88.4001305,3.0,2.0,1.0,,New Property,1.0,Unfurnished,3.0,"EM Bypass, Kavi Subhash Metro and Kavi Nazrul Metro, South Kolkata",Flat,"


                                Ozone is an award winning luxurious residential development located on South EM Bypass offering 2BHK, 3BHK & 4BHK Luxury Homes. Away from the hustle bustle of city life these luxurious homes in South Kolkata offer luxury living amidst nature. If you’re looking to invest or buy a home for yourself to live in the lap of nature then your search shall come to end with Ozone.With a 6 star CRISIL rating and IGBC certification Ozone is one of the most sought after green buildings on EM Bypass. Parking, taxes and other charges extra, as applicable. Please call for all details.
                            
more

",6102.36220472441
5620000.0,"Joka, Kolkata, Joka, Kolkata - South, West Bengal",1370.0,22.45256,88.303268,3.0,3.0,1.0,,New Property,1.0,Unfurnished,2.0,Near Joka Metro,Flat,"


                                Located in Joka, Kolkata, DTC Southern Heights is a housing community. Spread over a large tract, the community has apartments of different configurations available. They are in various phases of construction and can be gotten through resale and the developer. A multitude of conveniences have been provided for home owners to use such as swimming pool, sporting amenities, gymnasium, club house, play zone for kids and power backup. DTC Projects is a renowned property developer of the city and have several projects to their name. They are preferred by home buyers for their focus on quality.
                            
more

",4102.189781021898
2630000.0,"21/1, Nandan kanan main road, doltolla, kolkata-700132, Madhyam Gram, Kolkata - North, West Bengal",789.0,22.6767547,88.4605241,2.0,2.0,1.0,,New Property,1.0,Semi-Furnished,2.0,Near Furtune city and beside honda service center,Flat,"


                                A Super furnished G6 Block E residential complex with 5 towers at doltolla Madhya gram. Comprising 1, 2 & 3 bhk fully furnished flat like Asian paints plastic paints, modular kitchen with kutchina chimney with all modern amenities like lifts, 24 hours power back up, 24 hours security with room, CCTV intercom, swimming polls, baby pools, AC gym, kids play Area, literary, car parking etc. Local food, vegetable, fish markets and shopping market very nearby. Bus, taxi, auto, ATMs just from doorstep.
                            
more

",3333.3333333333335
8700000.0,"Opposite Behala Fire Station And Beside Adidas Showroom, Diamond Harbour Road, Kolkata - South, West Bengal",1000.0,22.4745374,88.3103565,2.0,2.0,1.0,,New Property,1.0,Unfurnished,1.0,"Shilpara, Fire Brigade.",Flat,"


                                Behala, near Shilpara Fire Brigade, Ground,1st and 2nd floor is commercial and above that the building is residential. every floor has 2 flat we have 2 bhk of 1000 Sq.Ft. , And 1428 Sq.Ft.  base price rs. 8,000 per Sq.Ft. , car parking extra chargable, for more details call on given number.
                            
more

",8700.0
6400000.0,"diamond park, Joka, Kolkata - South, West Bengal",1215.0,22.440525,88.290156,3.0,3.0,3.0,,New Property,,Furnished,,IIM joka,Flat,"
                    
                    
                    
                       This is one of a premium complex of godrej properties, this is a 3bhk property, all sorts of amenities  are available within 100 meters.
                    
                ",5267.489711934157
7900000.0,"Chandannagar, Kolkata - Hooghly, West Bengal",1899.0,22.846979,88.346924,4.0,4.0,3.0,,New Property,1.0,Unfurnished,,"Near Chandanagar,Mankundu Station,close to Delhi Road",Individual House,"


                                AURA VILLAS, jointly developed by Primarc and Riya, brings together the concept of owning a home within a gated community. 3 BHK and 4 BHK row houses are built to make you experience the luxury of a home along with all the modern amenities under one roof. The complex is well conceptualized to utilize the space and provide adequate greenery.
                            
more

",4160.084254870984
6690000.000000001,"New Town, Kolkata, New Town, Kolkata - East, West Bengal",1263.0,22.5913323,88.4821379,3.0,2.0,1.0,,New Property,,Unfurnished,2.0,situated in new town action area 1,Flat,"


                                purti veda is a modern luxury residential complex situated in New town action area1. This is a 3 bhk flat with 2 toilets total area of the flat is 1263 sqft. Listing price is only on base price, parking price & other extra charges are not included in that price. this project will be a very good residential complex for residential purpose as well as investment purpose.
                            
more

",5296.912114014252
3010000.0,"Srirampur, Kolkata - Hooghly, West Bengal",1228.0,22.74866716419936,88.33711517678216,3.0,2.0,,Ready to Move,New Property,,Unfurnished,,,Flat,"


                                Dwelling amongst the natural elements like serenity, greenery and fresh air is a blessing. At Jamuna Shree, life flourishes endlessly as your beloved home is away from congesting life and surrounded with all natural elements. With all contemporary modern amenities, superior construction with best materials available and proper arrangements for security, you can rest assured inside the complex and enjoy every moment of your life.Situated at the prime location and in vicinity of main market, school and various transport links that makes this place special. Designed to provide ample vacuity and calm to let your senses fly high with nature and rejuvenate. Nearby sprawling ghats of river Hooghly are the added gifts where you can spend hours feeling a sense of divinity.So, step-in and explore the flourishing beauty of life.
                            
more

",2451.1400651465797
4250000.0,"Madhyam Gram, Kolkata, Netaji Nagar - Madhyam Gram, Kolkata, West Bengal",1189.0,22.670971,88.443207,3.0,2.0,1.0,,New Property,1.0,Unfurnished,2.0,"The property is close to Railway Station,Proposed Metro,Airport.",Flat,"


                                Walking distance to Star Mll,Inox Cinema,Reliance Digital,Pantaloons,Spencer.Well conected to Railways Station, Proposed Metro, Airport.Local Markets,Clinics,Schools,Colleges e.t.c for daily life style are all well within the vicinity of the project. The residential complex consists of 2 & 3 BHK apartments nested in the one of the fastest growing locality of Kolkata i.e Madhyamgram. RISHI Ventoso boasts of being one the tallest towers in the vicinity with world class, modern & luxurious amenities at an affordable price. Come & witness The Winds of New Life at RISHI Ventoso..
                            
more

",3574.4322960470986
7280000.0,"Thakdari, New Town, Action Area 1, North 24 Paraganas, Pincode 700102, Action Area 1, Kolkata - East, West Bengal",1263.0,22.5776365,88.4646515,3.0,2.0,1.0,,New Property,1.0,Unfurnished,2.0,Close to Axis Mall.,Flat,"
                    
                    
                    
                       Purti Group presents Purti Veda at New Town Kolkata.It is a premium high rise residential complex.This project spread over on 110 cottha land with 4 towers and all modern amenities.It is a prime location of New Town.
                    
                ",5764.053840063341
62900000.0,"E M Bypass, Kolkata, E M Bypass, Kolkata - South, West Bengal",3544.0,22.537814,88.394637,5.0,4.0,1.0,,Resale,2.0,Unfurnished,4.0,Science City,Flat,"
                    
                    
                    
                       Trump TowersEM BypassHigher FloorSize 3544 sq.ft.Type A5BhkOpen TerraceVaastu Compliant2 Car Parks
                    
                ",17748.306997742664
5330000.0,"Rajarhat, Kolkata, Rajarhat Newtown, Kolkata - East, West Bengal",1185.0,22.587222,88.50279,3.0,3.0,2.0,,New Property,1.0,Unfurnished,3.0,"Located at the IT hub of Kolkata, New Town. Close to Eco Space.",Flat,"


                                Newly launched highrise residential complex with a perfect combination of contemporary architecture and features to provide a comfortable living. Equipped with all modern amenities like Grand Community Hall, Swimming Pool, Gym, Planter, Cabana, Adda Zone, Chess Court, Private Garden, Sculptures, Cafeteria, Steam Bath etc. Cherish your living in spacious 3 sides open apartment in an affordable deal.
                            
more

",4497.890295358649
4500000.0,"Near Dumdum Park Boys School, Dumdum Park, Kolkata - North, West Bengal",961.0,22.603971481323242,88.44766998291016,2.0,2.0,2.0,,New Property,,Unfurnished,,Dumdum park Boys School,Flat,"
                    
                    
                    
                       Fantastic Location of North kolkata,  just 8 minutes walking distance from VIP Dumdum park Bus Stopeg
                    
                ",4682.622268470343
6500000.0,"Action Area 2, Action Area 2, Kolkata - East, West Bengal",1560.0,22.6031622,88.4745955,3.0,2.0,2.0,,New Property,1.0,Unfurnished,1.0,Akhankha More,Flat,"


                                Situated at Action Area IIB, Newtown, Beside Akankha More and Kolkata High Court allotted plot, Very close to Eco Park, Misti Hub, Auto Hub, Silicon Valley IT Hub, City Center II, Its a 3BHK premium HIG Flats, Road facing Balcony, opposite NKDA proposed Market Complex.
                            
more

",4166.666666666667
4000000.0,"Adarshapally Road, Newtown Action area 1, Adarshapally Road, Kolkata - East, West Bengal",1011.0,22.5943097,88.4488549,3.0,2.0,1.0,,New Property,,Unfurnished,2.0,,Flat,"
                    
                    
                    
                       Near action area 1, Under construction project, Complex, Multistoried building, Shopping complex, Club house, Swimming pool, Kids area, Senior citizen park, jogging track, Parking area, 2BHK and 3BHK with Private terrace.
                    
                ",3956.478733926805
17500000.0,"B.L.Saha Road, New Alipore, Kolkata South, New Alipore, Kolkata - South, West Bengal",1719.0,22.492509,88.339086,4.0,3.0,2.0,,New Property,,Unfurnished,3.0,South City Garden,Flat,"


                                Inspired from the land that fosters fine luxury. A residential marvel that’s filled with the choicest lifestyle features. Our vision is to provide an International standard but with the richness and culture from the soul of India. Morya strives in building a better tomorrow with grandeur and joy. Its spread is over 5.2 acres of land area. Experience luxury apartments in the heart of South Kolkata overlooking the 100 acres Tollygunge Golf Course. Vastu Compliant Only AC Homes. Create your ideal escape where contemporary meets familyfriendly.
                            
more

",10180.337405468295
8030000.0,"151 Andul Road, Shibpur, Howrah: 711103, Andul Road, Kolkata - Howrah, West Bengal",1526.0,22.5651399,88.2837202,3.0,3.0,1.0,,New Property,1.0,Unfurnished,2.0,"Easy access to major landmarks of the city, 20 minutes drive to exide.",Flat,"
                    
                    
                    
                       This flat is the biggest 3 bhk available on the south east facing with 3 toilets. natural light, natural ventilation, profuse greenery on every part of project. View of the ganges  and a charming view from terrace of the neighbourhood.
                    
                ",5262.123197903014
6840000.000000001,"Behala Chowrasta, Kolkata - South, West Bengal",1045.0,22.4858679091774,88.308988116587,2.0,2.0,,Under Construction,New Property,,,2.0,,Flat,"
                    
                    
                    
                       Be it a wooden deck swimming pool, a fully functional community hall or a state-of-the-art gymnasium, Kshetrum Klub offers the residents world-class amenities within the premises of the project.
                    
                ",6545.454545454546
9370000.0,"Beliaghata, Kolkata - Central, West Bengal",1222.0,22.566253,88.3944544,3.0,2.0,,Under Construction,New Property,,,3.0,,Flat,"
                    
                    
                    
                       The Project is designed to cater to your every need. All Amenities and facilities are aimed at allowing you and your family to live life at its fullest.
                    
                ",7667.757774140753
3590000.0,"Howrah, Kolkata - Howrah, West Bengal",916.0,22.6041,88.29764,2.0,2.0,,Under Construction,New Property,,,3.0,,Flat,"
                    
                    
                    
                       2BHK Royale  (643 sq.ft carpet area @ Rs.35.9 lakhs All inclusive, including GST)
                    
                ",3919.2139737991265
3750000.0,"Howrah, Kolkata - Howrah, West Bengal",873.0,22.6041,88.29764,2.0,2.0,,Under Construction,New Property,1.0,,1.0,,Flat,"


                                Balaji Residency is in evry aspect the first if its kind dated communityin Howrah. located on 113, Beneras Road just 8 km from kolkata Esplanade and hardly a 400 mtr from Salkia Chowrasta. It is a 54 katha project that is designed to become the habitat of the privileged few.The project offers apartments with perfect combination of contemporary architecture and features to provide comfortable living.
                            
more

",4295.53264604811
3510000.0,"Barrackpore, Kolkata - North, West Bengal",1180.0,22.778634,88.334833,2.0,2.0,,Ready to Move,New Property,1.0,,2.0,,Flat,"
                    
                    
                    
                       Residential Apartment with well equiped modern amenities.
                    
                ",2974.576271186441
4370000.0,"Rajarhat, Kolkata - East, West Bengal",972.0,22.587222,88.50279,2.0,2.0,,Under Construction,New Property,,,2.0,,Flat,"


                                'Pranaya'- the world of soulful living, endeavours to make your life an expression of who you are what you believe in,its coveted lifestyle avenues usher you to realise your hopes, dreams & desires, with every passing day. Thus allowing you to create a life, that is ever-evolving and nurtures your soulful side.
                            
more

",4495.884773662551
6450000.0,"Jessore Road, Kolkata - North, West Bengal",1240.0,22.6304973622477,88.4216043529605,3.0,3.0,,Ready to Move,New Property,,Unfurnished,2.0,,Flat,"


                                Dum Dum Heights is a modern-day ready to move in residential complex designed keeping both aesthetics and purpose in mind. This thoughtfully planned G+V three tower complex is strategically located in a quiet neighborhood on Jessore Road yet is at a convenient walking distance from markets, reputed schools, hospitals and entertainment zones. Dum Dum is an area which is well connected by all modes of public transport hence every part of the city north and south is within easy reach. The Airport is just few minutes away as are the metro and railway stations. Every flat is well ventilated and received plenty of fresh air and sunlight. The flats have been designed keeping in mind all the requirements of modern day living in today's hectic world. The complex has an AC Community Hall with attached kitchen and a well-equipped Gym for the use of the residents. A Multi-purpose Games room is also being constructed.
                            
more

",5201.612903225807
4030000.0,"Garia, Kolkata - South, West Bengal",1075.0,22.4442577,88.40931,3.0,2.0,,Under Construction,New Property,,,1.0,,Flat,"


                                Devaloke Sonar City is emerging as a self-contained community with 20 blocks with 1040 apartments, landscaped with water body, fountains and block gardens, with infinity edge swimming pool and party lawn, exercise zone and meditation pavilion, multipurpose play court and walk trails by the lakeside.It is going to be an interconnected and secure community with modern security equipment installation. A clubhouse of its own class is being created to serve with premium facilities - dedicated concierge, banquet hall, sauna and spa, a stunning home theatre. Not a single must-have has been left out. Devaloke Sonar City will also have grocery and convenience stores, Spa & ATM. Living life here will be a convenient, comfortable & stylish experience.
                            
more

",3748.8372093023254
4400000.0,"Em Bypass VIP Bazar near Shimla Restaurant, Kolkata, West Bengal",850.0,22.493345260620117,88.41142272949219,2.0,2.0,1.0,,Resale,,Unfurnished,,Shimla Restaurant,Flat,"
                    
                    
                    
                       Band new flat on Em Bypass near metro station
                    
                ",5176.470588235294
4150000.0,"Narendrapur, Kolkata - South, West Bengal",1011.0,22.437127,88.393928,2.0,2.0,,Under Construction,New Property,1.0,,2.0,,Flat,"


                                Live like a king in this habitat of comfort and happiness. Sunny between the sunrise and the sunset mystic with the star-studded horizons, Su Casa inspires a royal living. Strategically located at the confluence of Greater Kolkata buzz and the serene EM Bypass, Su Casa Royal is a perfect balance between happening urban life and a life enriched with nature's bliss. Apure haven of absolute contentment, Su Casa Royal makes living truly meaningful.
                            
more

",4104.84668644906
5400000.0,"Action Area I, New Town, Kolkata - East, West Bengal",574.0,22.5913323,88.4821379,2.0,2.0,1.0,,New Property,180.0,Unfurnished,2.0,Axis Mall 1.8 kmTata Medical Center 2 kmThe New Town School 2.4 km,Flat,"
                    
                    
                    
                       Live amidst natural beauty in Newtown, Action Area 1Veda is a residential development in Newtown that offers its residents a spectacular view, natural beauty, location convenience and a plethora of amenities.
                    
                ",9407.665505226481
5600000.0,"Rajarhat, Kolkata, City Centre New Town, Kolkata - East, West Bengal",1045.0,22.632251,88.469613,2.0,2.0,1.0,,New Property,1.0,Unfurnished,2.0,Near Derogio College,Flat,"


                                Siddha Galaxia. The right spatial spread. The right spaciousness. The right number of apartments. The right apartment structure. The interplay of these has helped create one of the most attractive residential offerings in Rajarhat, where the future of Kolkata is headed.
                            
more

",5358.851674641149
